Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
27.0,13.5,400,460.0,1000.0,32934020,0,0,0,460
29.0,14.5,400,460.0,1000.0,32945865,0,0,0,460
31.0,15.5,400,460.0,1000.0,33002341,0,0,0,460
33.0,16.5,400,460.0,1000.0,33000877,0,0,0,460
35.0,17.5,400,460.0,1000.0,33058991,0,0,0,460
37.0,18.5,400,460.0,1000.0,32953360,0,0,0,460
39.0,19.5,400,460.0,1000.0,32980017,0,0,0,460
41.0,20.5,400,460.0,1000.0,32988960,0,0,0,460
43.0,21.5,400,460.0,1000.0,33061723,0,0,0,460
45.0,22.5,400,460.0,1000.0,33046737,0,0,0,460
47.0,23.5,400,459.0,1000.0,33039603,0,0,0,460
49.0,24.5,400,459.0,1000.0,33154612,0,0,0,460
51.0,25.5,400,459.0,1000.0,33115482,0,0,0,460
53.0,26.5,400,459.0,1000.0,33046652,0,0,0,460
55.0,27.5,400,459.0,1000.0,33124269,0,0,0,460
57.0,28.5,400,459.0,1000.0,33067734,0,0,0,460
59.0,29.5,400,459.0,1000.0,33139011,0,0,0,460
61.0,30.5,400,459.0,1000.0,33153696,0,0,0,460
63.0,31.5,400,459.0,1000.0,33143943,0,0,0,460
65.0,32.5,400,459.0,1000.0,33148459,0,0,0,460
67.0,33.5,400,459.0,1000.0,33173331,0,0,0,460
69.0,34.5,400,459.0,1000.0,33199420,0,0,0,460
71.0,35.5,400,459.0,1000.0,33209344,0,0,0,460
73.0,36.5,400,459.0,1000.0,33317728,0,0,0,460
75.0,37.5,400,459.0,1000.0,33268622,0,0,0,460
15.0,9.0,400,460.0,1000.0,32940646,0,0,0,460
17.0,10.200001,400,460.0,1000.0,32948739,0,0,0,460
19.0,11.400001,400,460.0,1000.0,32935345,0,0,0,460
21.0,12.6,400,460.0,1000.0,32915119,0,0,0,460
23.0,13.8,400,460.0,1000.0,32939449,0,0,0,460
25.0,15.000001,400,460.0,1000.0,32884208,0,0,0,460
27.0,16.2,400,460.0,1000.0,32887175,0,0,0,460
29.0,17.400002,400,460.0,1000.0,33005740,0,0,0,460
31.0,18.6,400,460.0,1000.0,33025336,0,0,0,460
33.0,19.800001,400,460.0,1000.0,33056348,0,0,0,460
35.0,21.0,400,460.0,1000.0,33075468,0,0,0,460
37.0,22.2,400,460.0,1000.0,33008716,0,0,0,460
39.0,23.400002,400,459.0,1000.0,32998621,0,0,0,460
41.0,24.6,400,459.0,1000.0,33091879,0,0,0,460
43.0,25.800001,400,459.0,1000.0,33038813,0,0,0,460
45.0,27.000002,400,459.0,1000.0,33048224,0,0,0,460
47.0,28.2,400,459.0,1000.0,33144028,0,0,0,460
49.0,29.400002,400,459.0,1000.0,33144462,0,0,0,460
51.0,30.6,400,459.0,1000.0,33120273,0,0,0,460
53.0,31.800001,400,459.0,1000.0,33172911,0,0,0,460
55.0,33.0,400,459.0,1000.0,33139810,0,0,0,460
