Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
31.0,15.5,400,400.0,1000.0,29095206,0,0,0,400
33.0,16.5,400,400.0,1000.0,29095755,0,0,0,400
35.0,17.5,400,400.0,1000.0,29083970,0,0,0,400
37.0,18.5,400,400.0,1000.0,29016328,0,0,0,400
39.0,19.5,400,400.0,1000.0,29095557,0,0,0,400
41.0,20.5,400,400.0,1000.0,29132522,0,0,0,400
43.0,21.5,400,400.0,1000.0,29098444,0,0,0,400
45.0,22.5,400,400.0,1000.0,29119856,0,0,0,400
47.0,23.5,400,400.0,1000.0,29068696,0,0,0,400
49.0,24.5,400,400.0,1000.0,29111160,0,0,0,400
51.0,25.5,400,400.0,1000.0,29167402,0,0,0,400
53.0,26.5,400,400.0,1000.0,29142474,0,0,0,400
55.0,27.5,400,400.0,1000.0,29117068,0,0,0,400
57.0,28.5,400,400.0,1000.0,29139368,0,0,0,400
59.0,29.5,400,400.0,1000.0,29188092,0,0,0,400
61.0,30.5,400,400.0,1000.0,29114013,0,0,0,400
63.0,31.5,400,400.0,1000.0,29217891,0,0,0,400
65.0,32.5,400,400.0,1000.0,29194024,0,0,0,400
67.0,33.5,400,400.0,1000.0,29212533,0,0,0,400
69.0,34.5,400,400.0,1000.0,29272832,0,0,0,400
71.0,35.5,400,398.0,1000.0,29296871,0,0,0,400
73.0,36.5,400,398.0,1000.0,29226177,0,0,0,400
75.0,37.5,400,398.0,1000.0,29287298,0,0,0,400
15.0,9.0,400,400.0,1000.0,29002277,0,0,0,400
17.0,10.200001,400,400.0,1000.0,29021723,0,0,0,400
19.0,11.400001,400,400.0,1000.0,28994561,0,0,0,400
21.0,12.6,400,400.0,1000.0,28974859,0,0,0,400
23.0,13.8,400,400.0,1000.0,29054314,0,0,0,400
25.0,15.000001,400,400.0,1000.0,29023529,0,0,0,400
27.0,16.2,400,400.0,1000.0,29087874,0,0,0,400
29.0,17.400002,400,400.0,1000.0,29015107,0,0,0,400
31.0,18.6,400,400.0,1000.0,29065426,0,0,0,400
33.0,19.800001,400,400.0,1000.0,29063461,0,0,0,400
35.0,21.0,400,400.0,1000.0,29027882,0,0,0,400
37.0,22.2,400,400.0,1000.0,29048650,0,0,0,400
39.0,23.400002,400,400.0,1000.0,29015860,0,0,0,400
