Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
53.0,31.800001,400,400.0,1000.0,29112854,0,0,0,400
55.0,33.0,400,400.0,1000.0,29023572,0,0,0,400
57.0,34.2,400,400.0,1000.0,29093652,0,0,0,400
59.0,35.4,400,398.0,988.575,28750958,158,35.57910702805722,1,400
61.0,36.600002,400,398.0,986.305,28720155,180,35.74817615998646,1,400
63.0,37.800003,400,398.0,985.68,28734800,187,35.35533905932726,1,400
65.0,39.0,400,398.0,986.554,28778584,172,35.35533905932728,1,400
67.0,40.2,400,398.0,985.1,28708966,184,35.355339059327264,1,400
69.0,41.4,400,398.0,985.322,28734113,178,35.35533905932727,1,400
71.0,42.600002,400,398.0,983.478,28688634,199,35.53300407972587,1,400
73.0,43.800003,400,398.0,982.518,28659339,207,35.86773527757836,1,400
75.0,45.0,400,398.0,982.352,28746373,202,35.530365490314004,1,400
15.0,10.5,400,400.0,1000.0,28953016,0,0,0,400
17.0,11.9,400,400.0,1000.0,28967066,0,0,0,400
19.0,13.3,400,400.0,1000.0,28928019,0,0,0,400
21.0,14.7,400,400.0,1000.0,28902186,0,0,0,400
23.0,16.1,400,400.0,1000.0,28927258,0,0,0,400
25.0,17.5,400,400.0,1000.0,29027745,0,0,0,400
27.0,18.9,400,400.0,1000.0,28940649,0,0,0,400
29.0,20.3,400,400.0,1000.0,28906665,0,0,0,400
31.0,21.699999,400,400.0,1000.0,28944969,0,0,0,400
33.0,23.1,400,400.0,1000.0,28961096,0,0,0,400
35.0,24.5,400,400.0,1000.0,29045512,0,0,0,400
37.0,25.9,400,400.0,1000.0,28989292,0,0,0,400
39.0,27.3,400,400.0,1000.0,29038672,0,0,0,400
41.0,28.699999,400,400.0,1000.0,28996836,0,0,0,400
43.0,30.1,400,400.0,1000.0,29048077,0,0,0,400
45.0,31.5,400,400.0,1000.0,28996499,0,0,0,400
47.0,32.899998,400,400.0,1000.0,29065980,0,0,0,400
49.0,34.3,400,400.0,1000.0,29014551,0,0,0,400
51.0,35.7,400,398.0,989.399,28761261,153,35.5864197067739,1,400
53.0,37.1,400,398.0,989.233,28795061,154,35.81449930685104,1,400
55.0,38.5,400,398.0,988.383,28746478,163,35.3553390593273,1,400
57.0,39.899998,400,398.0,988.333,28838491,160,35.5763099284481,1,400
59.0,41.3,400,398.0,987.296,28770527,174,35.558530663116514,1,400
61.0,42.7,400,398.0,988.671,28825194,148,35.594226485403865,1,400
63.0,44.1,400,398.0,987.544,28817407,161,35.3553390593273,1,400
65.0,45.5,400,398.0,986.242,28758259,173,35.35533905932728,1,400
67.0,46.899998,400,398.0,984.601,28753491,192,35.35533905932725,1,400
69.0,48.3,400,398.0,984.644,28772096,188,35.73145968761797,1,400
71.0,49.7,400,398.0,985.074,28759559,179,35.94788664132717,1,400
73.0,51.1,400,0.0,1.0,89481,1000,3221.32804461026,65,400
75.0,52.5,400,0.0,1.0,87718,1000,3820.6845723632787,77,400
15.0,12.0,400,400.0,1000.0,32118556,0,0,0,400
17.0,13.6,400,400.0,1000.0,28935490,0,0,0,400
19.0,15.2,400,400.0,1000.0,28938278,0,0,0,400
21.0,16.800001,400,400.0,1000.0,28920460,0,0,0,400
23.0,18.4,400,400.0,1000.0,28916952,0,0,0,400
25.0,20.0,400,400.0,1000.0,28874075,0,0,0,400
27.0,21.6,400,400.0,1000.0,28964487,0,0,0,400
29.0,23.2,400,400.0,1000.0,28922599,0,0,0,400
31.0,24.800001,400,400.0,1000.0,28992200,0,0,0,400
33.0,26.4,400,400.0,1000.0,28979149,0,0,0,400
35.0,28.0,400,400.0,1000.0,28983121,0,0,0,400
37.0,29.6,400,400.0,1000.0,28948542,0,0,0,400
39.0,31.2,400,400.0,1000.0,29016725,0,0,0,400
41.0,32.8,400,400.0,1000.0,29019686,0,0,0,400
43.0,34.4,400,400.0,1000.0,29053866,0,0,0,400
45.0,36.0,400,398.0,990.298,28721161,153,35.817500354220485,1,400
47.0,37.600002,400,398.0,990.008,28804723,151,35.35533905932732,1,400
49.0,39.2,400,398.0,989.679,28812234,156,35.58197584816916,1,400
51.0,40.8,400,398.0,988.932,28772935,166,35.78130699980111,1,400
53.0,42.4,400,398.0,988.237,28741164,167,35.567047676449,1,400
55.0,44.0,400,398.0,989.421,28782497,149,35.35533905932733,1,400
57.0,45.600002,400,398.0,989.298,28775545,148,35.35533905932733,1,400
59.0,47.2,400,398.0,987.068,28757446,172,35.76644765304039,1,400
61.0,48.8,400,398.0,987.308,28787892,168,35.565787506109,1,400
63.0,50.4,400,0.0,1.0,87868,1000,2754.824817716224,55,400
65.0,52.0,400,0.0,1.0,85297,1000,2829.4886001800196,57,400
67.0,53.600002,400,0.0,1.0,103844,1000,2933.608448660997,59,400
69.0,55.2,400,0.0,1.0,152480,1000,3031.7843631591527,61,400
71.0,56.8,400,0.0,1.0,147607,1000,3105.8935514683462,62,400
73.0,58.4,400,0.0,1.0,142122,1000,3172.2270038462552,64,400
75.0,60.0,400,0.0,1.0,145127,1000,3867.0341412647094,78,400
15.0,13.5,400,400.0,1000.0,33473292,0,0,0,400
17.0,15.299999,400,400.0,1000.0,28914554,0,0,0,400
19.0,17.1,400,400.0,1000.0,28851367,0,0,0,400
21.0,18.9,400,400.0,1000.0,28957559,0,0,0,400
23.0,20.699999,400,400.0,1000.0,28895785,0,0,0,400
25.0,22.5,400,400.0,1000.0,28901860,0,0,0,400
27.0,24.3,400,400.0,1000.0,28913561,0,0,0,400
29.0,26.099998,400,400.0,1000.0,28935783,0,0,0,400
31.0,27.9,400,400.0,1000.0,28979131,0,0,0,400
33.0,29.699999,400,400.0,1000.0,28926884,0,0,0,400
35.0,31.5,400,400.0,1000.0,28976727,0,0,0,400
37.0,33.3,400,400.0,1000.0,29048860,0,0,0,400
39.0,35.1,400,400.0,1000.0,28974963,0,0,0,400
41.0,36.899998,400,398.0,992.015,28788832,134,35.61918487320294,1,400
43.0,38.7,400,398.0,992.392,28784286,127,35.63372755585752,1,400
45.0,40.5,400,398.0,990.816,28776791,148,35.594226485403865,1,400
47.0,42.3,400,398.0,991.84,28905822,130,35.35533905932738,1,400
49.0,44.1,400,398.0,989.621,28749743,156,35.80861263701099,1,400
51.0,45.899998,400,398.0,989.191,28729505,161,36.45333095557971,1,400
53.0,47.699997,400,398.0,988.917,28765154,160,35.576309928448104,1,400
55.0,49.5,400,398.0,989.643,28789183,146,35.355339059327335,1,400
57.0,51.3,400,0.0,1.0,86458,1000,2431.6481149857686,49,400
59.0,53.1,400,0.0,1.0,88323,1000,2523.848724651205,51,400
61.0,54.899998,400,0.0,1.0,85964,1000,2646.663547879011,53,400
63.0,56.699997,400,0.0,1.0,125733,1000,2713.53235559598,54,400
65.0,58.5,400,0.0,1.0,144352,1000,2825.6911128066076,57,400
67.0,60.3,400,0.0,1.0,144325,1000,2917.3184991673384,59,400
69.0,62.1,400,0.0,1.0,145799,1000,3019.9722311247956,61,400
71.0,63.899998,400,0.0,1.0,151269,1000,3082.221800026219,62,400
